Date,District,Header,Story,Source,Attack,latitude,longitude,Propaganda,Structural Discrimination,Material Damage,Reported status
2020-03-17,Marzahn-Hellersdorf,Homofeindlicher Angriff in Marzahn-⁠Mitte,"Am 17. März 2020 kam es in einem Schnellrestaurant in Marzahn-Mitte zu einem homofeindlichen Angriff. Ein Mitarbeiter, der im Rahmen eines ""Schülerjobs"" eingestellt war, wurde von einem festangestellten Mitarbeiter beleidigt und nach einer körperlichen Bedrängnis ins Gesicht geschlagen. Der Übergriff wurde zur Anzeige gebracht.
Als der Betroffene anschließend auf eine Klärung mit dem Restaurantinhaber bestand, wurde ihm unter Zeugen eine mündliche Kündigung ausgesprochen. Weiterhin wurde der Schüler durch den Schichtleiter darauf hingewiesen, dass er seine Homosexualität gegenüber dem Schichtleiter hätte mitteilen müssen.",ReachOut,physical,52.5373041,13.6033766,Unknown,Unknown,Unknown,Unknown
2020-03-12,Lichtenberg,LGBTIQ*-feindlicher Angriff in der Frankfurter Allee,Gegen 16.05 Uhr wurde ein 56-jähriger Mann in der Frankfurter Allee von einem 20-jährigen Jugendlichen aus LGBTIQ*feindlicher Motivation beleidigt und ins Gesicht geschlagen.,"Polizei Berlin, 14.3.2020",physical,52.5106866,13.5043939,Unknown,Unknown,Unknown,Unknown
2020-03-11,Charlottenburg-Wilmersdorf,Neurechte Veranstaltung in Charlottenburg,"Am 11. März 2020 fand in der Bibliothek des Konservatismus in Charlottenburg eine neurechte Veranstaltung statt. Der Redner bediente sich unter anderem rechtpopulistischer Schlüsselbegriffe wie ""political correctness"" oder ""Sprachdiktat"", zudem fielen biologistisch begründete LGBTIQ-feindliche und rassistische Aussagen. Die Bibliothek des Konservatismus ist an einer antiliberalen, konservativen und neurechten Ideologiebildung interessiert, dieser Vortrag ordnet sich in diesen Kontext ein.",Register CW,other,52.515747,13.3096834,Unknown,Unknown,Unknown,Unknown
2020-03-08,Reinickendorf,Transfeindlicher Angriff in Reinickendorf-Ost,"An einer Bushaltestelle in der Provinzstraße Reinickendorf-Ost attackierte ein 36-jähriger Mann am Vormittag eine 40-jährige Person aus transfeindlicher Motivation mit einem Metallrohr und verletzte sie damit. Die attackierte Person soll sich vor dem mutmaßlichen Angreifer in Sicherheit gebracht haben, indem sie in ein nahegelegenes Lokal rannte. Der Tatverdächtige verfolgte sie, soll im Lokal jedoch durch Gäste von weiteren Angriffen abgehalten worden sein. Einsatzkräfte der Polizei nahmen den mittlerweile geflüchteten Mann in Tatortnähe fest und beschlagnahmten das Metallrohr. Die beiden Personen kennen sich flüchtig und die 40-jährige Person soll in der Vergangenheit mehrfach von dem 36-Jährigen bedroht und beschimpft worden sein. Laut Polizeimeldung wird von einem transfeindlichen Hintergrund ausgegangen. Die Angegriffene erlitt leichte Verletzungen, die zunächst nicht behandelt werden mussten. Der Polizeiliche Staatsschutz ermittelt.",Polizeimeldung Nr. 0584 vom 9. März 2020,physical,52.5658318,13.359642181929956,Unknown,Unknown,Unknown,Unknown
2020-02-28,Neukölln,LGBTIQ*-feindlicher Angriff in Bus,"Gegen 2.30 Uhr wurde ein 21-jähriger Mann, der mit einem Begleiter in einem Bus in der Sonnenallee sitzt, von einem unbekannten Mann aus LGBTIQ*feindlicher Motivation beleidigt und mehrfach ins Gesicht geschlagen.",ReachOut Berlin,physical,52.4646466,13.4730145,Unknown,Unknown,Unknown,Unknown
2020-02-16,Tempelhof-Schöneberg,Transphober Angriff in Schöneberg-Nord,Eine transsexuelle Frau ist am Morgen des 16.2. gegen 6.15 in der Fuggerstraße von zwei Männern angegriffen und transphob beleidigt worden. Einer der mutmaßlichen Täter versprühte zudem Reizgas. Beide Täter flüchteten unerkannt.,"Polizei Berlin, Meldung Nr. 0402; Der Tagesspiegel vom 16.2.2020",physical,52.4943416,13.3578358,Unknown,Unknown,Unknown,Unknown
2020-02-15,Lichtenberg,LGBTIQ*-feindliche sexualisierte Gewalt in Lichtenberg ,"Ein 29-jähriger Mann brach in der Nacht in die Wohnung eines lesbischen Paares ein, bedrohte die Frauen mit einem Messer und vergewaltigte eine der beiden Frauen in Anwesenheit ihrer Partnerin. Der Täter war ein Nachbar und wählte die Frauen gezielt aus.",Queer.de,verbal,52.5196723,13.4950457,Unknown,Unknown,Unknown,Unknown
2020-02-01,Treptow-Köpenick,Bedrohung von politischen Gegner*innen in Grünau,"In der Nacht wurde eine Person von mehreren Personen als ""Antifa-Schwuchtel"" beleidigt und bedroht.",Zentrum für Demokratie,verbal,52.4154272,13.5805633,Unknown,Unknown,Unknown,Unknown
2020-01-31,Treptow-Köpenick,Extrem rechte Bedrohung in Grünau,"Am Abend wurden mehrere Personen von einer Gruppe am S-Bhf. Grünau beleidigt, bedroht und verfolgt. Die Betroffenen wurden rassistisch und LGBTIQ*-feindlich beleidigt.",Zentrum für Demokratie,verbal,52.4154272,13.5805633,Unknown,Unknown,Unknown,Unknown
2020-01-18,Charlottenburg-Wilmersdorf,Homophobe Beleidigung und versuchter Angriff in Charlottenburg,"Am 18. Januar 2020 gegen 19 Uhr wurde in der Hardenbergstraße in Charlottenburg ein 15-jähriger Jugendlicher von einem 16-jährigen Jugendlichen homophob beleidigt und versucht, mit einem Gürtel zu schlagen.","Polizeimeldung Nr. 0172, Tagesspiegel 19.01.20",physical,52.515747,13.3096834,Unknown,Unknown,Unknown,Unknown
2020-01-07,Friedrichshain-Kreuzberg,Mann im Viktoriapark aus LGBTIQ*-Feindschaft mit Pflasterstein am Kopf verletzt,"Ein 32-jähriger Mann wird gegen 14.40 Uhr im Viktoriapark, von einem 30-jährigen Mann aus LGTBIQ*feindlicher Motivation mit einem Pflasterstein gegen den Kopf geschlagen und verletzt.",ReachOut Berlin; Polizei Berlin 08.01.20; Berliner Morgenpost 08.01.20; queer.de 08.01.20; pnr24-online.de 09.01.20; https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.880950.php,physical,52.48746645,13.380803870627396,Unknown,Unknown,Unknown,Unknown
2020-01-06,Friedrichshain-Kreuzberg,Islam-feindlicher Kommentar auf Facebook-Seite eines muslimischen Vereins,"Auf der FB Seite eines muslimischen Vereins wird eine schlechte Bewertung abgegeben, in der Islam-feindliche Menschenrechtsverletzungen legitimiert werden, im Gegensatz zur Homophobie.",Inssan,other,52.5011154,13.4442848,Unknown,Unknown,Unknown,Unknown
2020-01-01,Mitte,LGBTIQ*feindlicher Angriff im U-Bahnhof Pankstraße,"Ein 29-jähriger Mann und sein Begleiter werden gegen 6.30 Uhr im U-Bahnhof Pankstraße in Gesundbrunnen aus LGBTIQ*feindlicher Motivation beleidigt, mit einer chemisch riechenden Flüssigkeit besprüht und verletzt.","ReachOut, Polizei Berlin vom 03.03.2020",physical,52.5509201,13.384846,Unknown,Unknown,Unknown,Unknown
2021-05-23,Friedrichshain-Kreuzberg,Transfeindlicher und NS-relativierender Sticker in der Rudi-Dutschke-Straße,An der Ecke Rudi-Dutscke Str./ Charlottenstraße wurde ein transfeindlicher und NS-relativierender Aufkleber entfernt.,Bürger*innenmeldung,other,52.5069577,13.3943752,Unknown,Unknown,Unknown,Unknown
2021-05-20,Mitte,LGBTIQ*feindliche Benachteiligung in Mitte ,"Ein Arzt in Berlin-Mitte befragte während der Behandlung eine trans Frau nach ihrer sexuellen Orientierung, ohne dass ein Bezug zur Erkrankung bestanden hätte. Die Patientin problematisierte das, der Arzt konnte die Frage nicht medizinisch begründen. Sie empfand dies als Abwertung. Das tatsächliche Datum des Vorfalls wurde auf Wunsch der Betroffenen anonymisiert. Es liegt dem Register Mitte vor.",Berliner Register,other,52.5089935,13.375663,Unknown,Unknown,Unknown,Unknown
2021-05-17,Friedrichshain-Kreuzberg,LGBTIQ*-feindlicher Angriff in der Mühlenstraße,"In der Mühlenstraße wurde ein junger Mann gegen 21.30 Uhr aus einer Gruppe von Jugendlichen heraus erst homophob beleidigt, geschlagen und gegen ein parkendes Auto geworfen. Die Polizei konnte den 15-jährigen mutmaßlichen Täter fassen.",queer.de,physical,52.502801,13.4467288,Unknown,Unknown,Unknown,Unknown
2021-04-10,Friedrichshain-Kreuzberg,LGBTIQ*-feindliche massive Bedrohung am Forckenbeckplatz,"Zwei Passant*innen wurden in der Dunkelheit am Forckenbeckplatz angepöbelt, warum sie Masken trügen, und als „Schwuchtel-Illuminaten“ beleidigt. Weiter drohte einer der Täter, die Betroffenen mit einem Messer anzugreifen. Anschließend wurden die Betroffenen ein Stück weit verfolgt.",Bürger*innenmeldung,verbal,52.519639850000004,13.46027880999427,Unknown,Unknown,Unknown,Unknown
2021-03-31,Reinickendorf,NS-Verharmlosung und LGBTIQ-feindliche Aussagen in Reinickendorfer Telegram-Gruppen,"In verschiedenen Telegram-Gruppen, in denen sich Menschen aus Reinickendorf gegen Corona-Maßnahmen organisieren und austauschen, wurden im ersten Jahresquartal erneut Inhalte extrem rechter Telegramkanäle und Verschwörungserzählungen weiterverbreitet. Bei den geteilten Text-, Video- und Sprachnachrichten handelt es sich unter anderem um gewaltvolle Umsturzfantasien, positive Bezüge zum Reichsbürger-Spektrum und einen Bill Gates betreffenden Mordaufruf. In verschiedenen Nachrichten wurden Corona-bedingte Einschränkungen mit NS-Verbrechen gleichgesetzt. Mit solchen Vergleichen werden NS-Verbrechen relativiert sowie nationalsozialistische Ideologien verharmlost und normalisiert. Zudem wurden in den Telegram-Gruppen LGBTIQ-feindliche Aussagen verbreitet, etwa das Absprechen der Existenz von Identitäten, die sich außerhalb eines binären Geschlechtssystem verorten.",Register Reinickendorf,other,52.5711856,13.3455963,Unknown,Unknown,Unknown,Unknown
2021-03-30,Mitte,Drag Queens LGBTIQ*feindlich beleidigt,"Während zwei Drag Queens am Potsdamer Platz im Ortsteil Mitte ein Video drehten, wurden sie von einem Mann LQBTIQ*feindlich beleidigt.",Jurassica Parka auf Youtube,verbal,52.5095951,13.3765714,Unknown,Unknown,Unknown,Unknown
2021-03-29,Treptow-Köpenick,LGBTIQ*-feindliche Pöbeleien und Drohungen in Alt-Treptow,"Im Treptower Park wurden zwei Dragqueens von mehreren Personen LGBTIQ*-feindlich beleidigt, bedroht und verfolgt.",Facebook Gloria Viagra,verbal,52.4925634,13.4598743,Unknown,Unknown,Unknown,Unknown
2021-03-24,Treptow-Köpenick,LGBTIQ*-feindlicher Angriff in Alt-Treptow,"Am Nachmittag wurde ein junger Mann von einer dreiköpfigen Gruppe homofeindlich beleidigt und ins Gesicht geschlagen. Als der Betroffene das Trio zur Rede stellen wollte, schlugen sie ihn erneut bis sie abschließend flüchteten.",Pressemitteilung der Polizei,physical,52.4925634,13.4598743,Unknown,Unknown,Unknown,Unknown
2021-03-23,Friedrichshain-Kreuzberg,LGBTIQ*-Feindlicher Sticker in der Kreutzigerstraße,An der Tür eines Projekthauses in der Kreutzigerstraße wurden Sticker mit Vermerk auf eine transfeindliche Homepage entfernt. Es handelte sich um Sticker von transsexklusiven radikalen Feministinnen.,Register Friedrichshain-Kreuzberg,other,52.5143338,13.4608636,Unknown,Unknown,Unknown,Unknown
2021-02-24,Treptow-Köpenick,LGBTIQ*-feindliche Pöbelei in Treptow-Köpenick,Vor einem Supermarkt wurde ein Pärchen von einer Gruppe Jugendlicher LGBTIQ*-feindlich angemacht und provoziert.,AnDi-App,other,52.4567544,13.579214789909031,Unknown,Unknown,Unknown,Unknown
2021-02-15,Friedrichshain-Kreuzberg,LGBTI*-feindliche Sticker im Boxikiez,In der Kreutziger Ecke Boxhagener Straße sowie an der Bushaltestelle Boxhagener Platz wurden Sticker mit Vermerk auf eine transfeindliche Homepage entdeckt und entfernt. Es handelte sich um Sticker von transsexklusiven radikalen Feministinnen.,Register Friedrichshain-Kreuzberg,other,52.5107993,13.4597008164695,Unknown,Unknown,Unknown,Unknown
2021-02-13,Neukölln,Extrem rechtes Plakat bei S-Hermannstr.,"Eine extrem rechte Gruppierung tauschte ein Werbeplakat aus und ersetze es durch eine gefälschte Kampagne.
Das originale Plakatmotiv thematisiert LGTBIQ*-feindliche Vorfälle. Das gefälschte Plakat ersetzte den Inhalt durch rassistische Botschaften.","Register Neukölln, via twitter",other,52.4676341,13.4312408,Unknown,Unknown,Unknown,Unknown
2021-02-02,Tempelhof-Schöneberg,Kondolenzkranz am U-Bhf. Nollendorfplatz zerstört,"Ein Betrunkener zerstörte am Eingang des U-Bahnhofs Nollendorfplatz einen Kondolenzkranz. Dieser war am 27. Januar an der Gedenktafel angebracht worden, um an die während der Nazizeit verfolgten und ermordeten Homosexuellen zu erinnern.","Tagesspiegel, 2.2.21",other,52.4995383,13.353943,Unknown,Unknown,Unknown,Unknown
2021-01-20,Treptow-Köpenick,Hakenkreuz u.a. in Friedrichshagen,"An einer Schallschutzmauer am S-Bhf. Friedrichshagen wurde ein Hakenkreuz, eine homofeindliche Parole sowie eine ""88"" entdeckt.",Zentrum für Demokratie,other,52.4493804,13.6262724,Unknown,Unknown,Unknown,Unknown
2021-01-14,Friedrichshain-Kreuzberg,Homophobe Beleidigung während Online-Unterrichts,Ein Lehrer einer Kreuzberger Schule wurde anonym während des Online-Unterrichts mehrfach homophob beleidigt und beschimpft. Der Vorfall wurde der Schulleitung mitgeteilt.,Bürger*innenmeldung,verbal,52.5043185,13.4276101,Unknown,Unknown,Unknown,Unknown
2014-10-17,Mitte,LGBQT feindliche Schmiererei entdeckt!,Am Abend gegen 20.10 Uhr stellen Polizeibeamte eine Farbschmiererei an dem Denkmal für die im Nationalsozialismus verfolgten Homosexuellen fest.,Polizei Berlin,No,52.5132577,13.3761369,Unknown,Unknown,yes,yes
2014-08-11,Friedrichshain-Kreuzberg,Transphobe Beleidigung,,Register Friedrichshain-Kreuzberg,verbal,,,Unknown,Unknown,Unknown,Unknown
2014-07-04,Mitte,Homophober Angriff U-Bahnhof Französische Strasse,"Gegen 21.00 Uhr werden ein 21-jähriger und ein 32-jähriger Mann auf demBahnsteig des U-Bahnhofs Französische Straße von drei Männern im Altervon 17 bis 19 Jahren homophob beleidigt, geschlagen und verletzt.",ReachOut,physical,52.5144004,13.3891582,Unknown,Unknown,Unknown,Unknown
2014-06-14,Friedrichshain-Kreuzberg,Transphobe Beleidigung,,Register Friedrichshain-Kreuzberg,verbal,,,Unknown,Unknown,Unknown,Unknown
2014-06-09,Mitte,Homophobe Aggression und Beleidigung auf U-Bahnhof Französische Straße,Gegen 1.00 Uhr wird ein 44-jähriger Mann auf dem U-Bahnhof Französische Straße von zwei Unbekannten homophob beleidigt und getreten.,Reach Out,physical,52.5144004,13.3891582,Unknown,Unknown,Unknown,Unknown
2014-04-07,Mitte,Homophobe Beleidigung und Agression auf dem U-Bahnhof Französiche Straße,"Gegen 21.00 Uhr werden ein 21-jähriger und ein 31-jähriger Mann von dreiJugendliche im Alter von 16, 17 und 19 Jahren auf dem U-Bahnhof FranzösischeStraße homophob beleidigt und geschlagen.",Reach Out,physical,52.5144004,13.3891582,Unknown,Unknown,Unknown,Unknown
2014-03-17,Mitte,Homophobe Aggression und Beleidigung gegen einen 38-jähriger Mann,Gegen 20.45 Uhr wird ein 38-jähriger Mann von einem 34-Jährigen homophob beleidigt und verletzt.,Reach Out,physical,,,Unknown,Unknown,Unknown,Unknown
2014-03-15,Pankow,Homophobe Beleidigung,"Eine Person, ca. 50 Jahre alt, wird aufgrund ihrer sexuellen Orientierung im Mauerpark von einer anderen Person homophobe beleidigt.",Anwohner_in,verbal,52.543990949999994,13.401482055329105,Unknown,Unknown,Unknown,Unknown
2015-11-12,Neukölln,Fiktive Kampfsportgeste und Beleidigung,"Ein Mann Anfang 20 zeigt zuerst eine fiktive Kampfsportgeste und beleidigt dann ein Person als ""Schwuchtel"" in Nordneukölln.",Register CW,verbal,52.4926275,13.430657,Unknown,Unknown,Unknown,Unknown
2015-10-30,Friedrichshain-Kreuzberg,Brief mit antisemitischem und homophobem Inhalt,Im Axel-Springer-Verlag ging ein Brief mit antisemitischem und homophobem Inhalt ein.,Polizei,verbal,52.50762605,13.39796640607318,Unknown,Unknown,Unknown,Unknown
2015-09-29,Mitte,Homophobie,"Am 29. September 2015 ereignete sich im Ortsteil Mitte ein Angriff aufgrund von Homophobie, zu dem die Berliner Polizei aus datenschutzrechtlichen Gründen keine näheren Angaben machte.",ReachOut,physical,,,Unknown,Unknown,Unknown,yes
2015-09-25,Charlottenburg-Wilmersdorf,Transfeindlicher Angriff in Geflüchtetenlager,"Eine 19-jährige Frau wird Ende Oktober 2015 von anderen Bewohnern im Geflüchtetenlager Olympiazentrum transfeindlich beleidigt, mit Vergewaltigung und anderem bedroht. Einer der Männer schubst sie, sodass sie sich sich beim Sturz einen Arm bricht.","ReachOut, Tagesspiegel 12.10.15",physical,52.5172164,13.23660454132796,Unknown,Unknown,Unknown,Unknown
2015-08-23,Mitte,Pfefferspray gegen Homosexuellen,Am 23. August griff eine Gruppe von Männern einen 50-jährigen Mann aus homophoben Gründen mit Pfefferspray an.,ReachOut e.V.,physical,,,Unknown,Unknown,Unknown,Unknown
2015-07-31,Lichtenberg,"Hetze von ""Pro Deutschland"" auf Facebook","Die Kleinstpartei „Pro Deutschland“ veröffentlicht im Juli etliche Beiträge auf ihrer Facebook-Seite, die sich gegen Flüchtlinge, die lokale Politik und „Gender-Wahn“ richten. Sie schreiben unter anderem von „Lügenpresse“ und „Linksterroristen“. Einen Artikel über den „Lesben- und Schwulenverband Deutschland“ kommentieren sie mit „Gebt Pädos keine Chance!“",Lichtenberger Register,No,,,yes,Unknown,Unknown,Unknown
2015-07-11,Friedrichshain-Kreuzberg,Homohob motivierter Angriff,Ein 31-jähriger Mann und sein Freund werden auf dem U-Bahnhof Kottbusser Tor von zwei unbekannten Männern homophob beleidigt und er wird geschlagen.,ReachOut,physical,52.499307,13.4184801,Unknown,Unknown,Unknown,Unknown
2015-06-06,Friedrichshain-Kreuzberg,Mann aus homophober Motivation ins Gesicht geschlagen,Ein 31-jähriger Mann wird gegen 0.20 Uhr in der Adalbertstraße aus homophober Motivation ins Gesicht geschlagen.,ReachOut,physical,52.5051675,13.4220289,Unknown,Unknown,Unknown,Unknown
2015-05-25,Mitte,Angriff auf dem U-Bahnhof Alexanderplatz,"Am 25. Mai wurde ein Mann gegen 1.45 Uhr von einem anderen Mann, der in einer Gruppe unterwegs war, homophob beleidigt und geschlagen.",ReachOut,physical,52.5186607,13.4123437,Unknown,Unknown,Unknown,Unknown
2015-04-30,Pankow,homophobe Beleidigung,"Am Abend gegen 22:45 Uhr wurde am U-Bahnhof Eberswalder Straße ein Sicherheitsmann als ""Schwuchtel"" bezeichnet, nachdem dieser einen alkoholisierten Mann davon abhalten wollte sich in eine überfüllte U-Bahn zu quetschen.",Register Friedrichshain-Kreuzberg,verbal,52.5186607,13.4123437,Unknown,Unknown,Unknown,Unknown
2015-04-14,Lichtenberg,Transphober Angriff in der Tram,,Lichtenberger Register,physical,,,Unknown,Unknown,Unknown,Unknown
2015-04-12,Neukölln,Beschimpfungen und Böller gegen Demonstration,"Passant*innen und Anwohner*innen beschimpfen Teilnehmende einer Demonstration, die sich gegen Homophobie richtet. Außerdem wird der Demonstrationszug mit einem Böller beworfen. Ein Teilnehmerin klagt im Anschluss über Schwindel.","Berliner Zeitung, Onlinebeitrag vom 12.04.2015",physical,,,Unknown,Unknown,Unknown,Unknown
2015-03-25,Reinickendorf,Homophober Angriff am S-Bahnhof Wilhelmsruh,Ein 27-jähriger Mann wird gegen 19.35 Uhr auf dem S-Bahnhof Wilhelmsruh von einem 33-jährigen Mann homophob beleidigt und ins Gesicht geschlagen.,"Reach Out, Polizei Berlin 28.07.2015",physical,52.5816944,13.3622403,Unknown,Unknown,Unknown,Unknown
2015-03-23,Treptow-Köpenick,Homophobe Vermietungspolitik,"Zwei Frauen versuchten bei einer privaten Gartenhaus-Vermietung einer Bootshausanlage ein Haus zu pachten. Die Vermieterin fragte die potenzielle Mieterin ob sie die Nachbarinnen kenne, bezugnehmend darauf, dass dort ein lesbisches Paar das Gartenhaus pachtet. Die Vermieterin wollte dann auch von der potenziellen Mieterin wissen, ob sie lesbisch seien. Als diese sagte, dass sie nicht ausschließen würde, auch mal eine Frau einzuladen, wurde ihr gesagt, dass kein Mietverhältnis zustande kommen könnte. Die Vermieterin begründete die homophobe Reaktion damit, dass die Nachbar_innen davon gestört werden würden und das Mietverhältnis aufkündigen könnten.",Zentrum für Demokratie,No,,,Unknown,yes,Unknown,Unknown
2015-03-05,Friedrichshain-Kreuzberg,Homophobe Beleidigung,,Register Friedrichshain-Kreuzberg,verbal,,,Unknown,Unknown,Unknown,Unknown
2015-02-22,Friedrichshain-Kreuzberg,Homophobe Beleidigung,"Gegen 4.25 Uhr beleidigt ein Mann Ende 20 eine andere Person am U-Bahnhof Samariterstraße als ""Faggot"" (Englisch für Schwuchtel). Weiterhin beleidigt er eine Frau rassistisch.",Register Friedrichshain-Kreuzberg,verbal,52.5147399,13.4644405,Unknown,Unknown,Unknown,Unknown
2016-12-04,Neukölln,Homophob beschimpft und verletzt,Gegen 1 Uhr wurden ein 28-jähriger und ein 31-jähriger Mann auf dem U-Bahnhof Boddinstraße aus einer Männergruppe heraus homophob beleidigt. Der 28-Jährige wurde anschließend getreten und verletzt.,"Polizei Berlin, Polizeimeldung Nr. 2945",physical,52.4801685,13.425281,Unknown,Unknown,Unknown,Unknown
2016-12-03,Friedrichshain-Kreuzberg,Transphober Angriff am Kottbusser Tor,"Ein 19-jährige Person, die in Begleitung einer Frau ist, wird gegen 1.40 Uhr auf dem U-Bahnhof Kottbusser Tor aus einer Gruppe heraus durch einen 20-jährigen Mann aus transphober Motivation bespuckt.",Polizei,physical,52.4989853,13.4183107,Unknown,Unknown,Unknown,Unknown
2016-12-02,Marzahn-Hellersdorf,Homophobe Hassanrufe gegen ein Stadtteilzentrum,"Ein*e Mitarbeiter*in eines Stadtteilzentrums wird von einer Frau am Telefon homophob beleidigt. Die anrufende Person behauptet, dass „ein Schwuler die Interessen der Frauen und der Familien des Bezirkes nicht vertreten darf.“","Augenzeug*in, BA, Polis*",verbal,,,Unknown,Unknown,Unknown,Unknown
2016-11-27,Neukölln,In Nordneukölln mit Pflasterstein bedroht und geschlagen,"Gegen 10 Uhr wurde ein 49-Jähriger durch eine 51-jährige Nachbarin homophob beleidigt, mit einem Pflasterstein bedroht und geschlagen.",ReachOut,physical,52.4906317,13.4317844,Unknown,Unknown,Unknown,Unknown
2016-10-13,Friedrichshain-Kreuzberg,LGBTIQ*-feindliche Schmiererei am U-Bahnhof Möckernbrücke,"Am U-Bahnhof Möckernbrücke wurde eine LGBTIQ* feindliche Schmiererei an einer Wand angebracht. Zunächst hatte eine Person dort auf die Wand „Being Biploar, its awsome“ geschrieben. Eine weitere Person änderte den Spruch in „I hate being Bipolar“ ab. Eine weitere Person ersetze das Wort „Biploar“ durch das Wort „Faggot“.",Register Charlottenburg-Wilmersdorf,No,52.499090100000004,13.382709447855648,Unknown,Unknown,yes,Unknown
2016-09-14,Mitte,Homophober Angriff ,Gegen 23.00 Uhr wird ein 56-jähriger Mann in der Straße des 17. Juni von einem unbekannten Mann aus homophober Motivation mit einem Messer an der Schulter verletzt.,ReachOut,physical,52.5162649,13.3767058,Unknown,Unknown,Unknown,Unknown
